"characteristicType","startDate","endDate","numSites","numResults"
"Organics, PCBs","1950-01-01","1950-12-31",0,0
"Organics, PCBs","1951-01-01","1951-12-31",0,0
"Organics, PCBs","1952-01-01","1952-12-31",0,0
"Organics, PCBs","1953-01-01","1953-12-31",0,0
"Organics, PCBs","1954-01-01","1954-12-31",0,0
"Organics, PCBs","1955-01-01","1955-12-31",0,0
"Organics, PCBs","1956-01-01","1956-12-31",0,0
"Organics, PCBs","1957-01-01","1957-12-31",0,0
"Organics, PCBs","1958-01-01","1958-12-31",0,0
"Organics, PCBs","1959-01-01","1959-12-31",0,0
"Organics, PCBs","1960-01-01","1960-12-31",1,40
"Organics, PCBs","1961-01-01","1961-12-31",0,0
"Organics, PCBs","1962-01-01","1962-12-31",0,0
"Organics, PCBs","1963-01-01","1963-12-31",0,0
"Organics, PCBs","1964-01-01","1964-12-31",0,0
"Organics, PCBs","1965-01-01","1965-12-31",0,0
"Organics, PCBs","1966-01-01","1966-12-31",0,0
"Organics, PCBs","1967-01-01","1967-12-31",1,1
"Organics, PCBs","1968-01-01","1968-12-31",0,0
"Organics, PCBs","1969-01-01","1969-12-31",0,0
"Organics, PCBs","1970-01-01","1970-12-31",19,28
"Organics, PCBs","1971-01-01","1971-12-31",112,178
"Organics, PCBs","1972-01-01","1972-12-31",521,1209
"Organics, PCBs","1973-01-01","1973-12-31",638,2213
"Organics, PCBs","1974-01-01","1974-12-31",985,2570
"Organics, PCBs","1975-01-01","1975-12-31",1194,3533
"Organics, PCBs","1976-01-01","1976-12-31",1472,3350
"Organics, PCBs","1977-01-01","1977-12-31",1280,3253
"Organics, PCBs","1978-01-01","1978-12-31",1254,3848
"Organics, PCBs","1979-01-01","1979-12-31",1492,4439
"Organics, PCBs","1980-01-01","1980-12-31",1379,3700
"Organics, PCBs","1981-01-01","1981-12-31",1201,2603
"Organics, PCBs","1982-01-01","1982-12-31",1017,3149
"Organics, PCBs","1983-01-01","1983-12-31",693,2052
"Organics, PCBs","1984-01-01","1984-12-31",799,2269
"Organics, PCBs","1985-01-01","1985-12-31",848,1549
"Organics, PCBs","1986-01-01","1986-12-31",1039,3249
"Organics, PCBs","1987-01-01","1987-12-31",1016,4649
"Organics, PCBs","1988-01-01","1988-12-31",1422,6933
"Organics, PCBs","1989-01-01","1989-12-31",1370,30493
"Organics, PCBs","1990-01-01","1990-12-31",1281,23007
"Organics, PCBs","1991-01-01","1991-12-31",1120,22697
"Organics, PCBs","1992-01-01","1992-12-31",1544,15523
"Organics, PCBs","1993-01-01","1993-12-31",1489,30007
"Organics, PCBs","1994-01-01","1994-12-31",1585,50795
"Organics, PCBs","1995-01-01","1995-12-31",1642,58342
"Organics, PCBs","1996-01-01","1996-12-31",1246,18555
"Organics, PCBs","1997-01-01","1997-12-31",2074,36744
"Organics, PCBs","1998-01-01","1998-12-31",2061,74185
"Organics, PCBs","1999-01-01","1999-12-31",2074,93170
"Organics, PCBs","2000-01-01","2000-12-31",3404,127969
"Organics, PCBs","2001-01-01","2001-12-31",3395,113792
"Organics, PCBs","2002-01-01","2002-12-31",3919,178579
"Organics, PCBs","2003-01-01","2003-12-31",3641,140421
"Organics, PCBs","2004-01-01","2004-12-31",4602,153138
"Organics, PCBs","2005-01-01","2005-12-31",5238,128134
"Organics, PCBs","2006-01-01","2006-12-31",4370,127119
"Organics, PCBs","2007-01-01","2007-12-31",2782,182374
"Organics, PCBs","2008-01-01","2008-12-31",1986,95102
"Organics, PCBs","2009-01-01","2009-12-31",1480,107034
"Organics, PCBs","2010-01-01","2010-12-31",1374,41645
"Organics, PCBs","2011-01-01","2011-12-31",1372,56843
"Organics, PCBs","2012-01-01","2012-12-31",963,39270
"Organics, PCBs","2013-01-01","2013-12-31",996,41084
"Organics, PCBs","2014-01-01","2014-12-31",748,25428
"Organics, PCBs","2015-01-01","2015-12-31",194,4150
"Organics, PCBs","2016-01-01","2016-12-31",4,4
"Sediment","1800-01-01","1800-12-31",0,0
"Sediment","1801-01-01","1801-12-31",0,0
"Sediment","1802-01-01","1802-12-31",0,0
"Sediment","1803-01-01","1803-12-31",0,0
"Sediment","1804-01-01","1804-12-31",0,0
"Sediment","1805-01-01","1805-12-31",0,0
"Sediment","1806-01-01","1806-12-31",0,0
"Sediment","1807-01-01","1807-12-31",0,0
"Sediment","1808-01-01","1808-12-31",0,0
"Sediment","1809-01-01","1809-12-31",0,0
"Sediment","1810-01-01","1810-12-31",0,0
"Sediment","1811-01-01","1811-12-31",0,0
"Sediment","1812-01-01","1812-12-31",0,0
"Sediment","1813-01-01","1813-12-31",0,0
"Sediment","1814-01-01","1814-12-31",0,0
"Sediment","1815-01-01","1815-12-31",0,0
"Sediment","1816-01-01","1816-12-31",0,0
"Sediment","1817-01-01","1817-12-31",0,0
"Sediment","1818-01-01","1818-12-31",0,0
"Sediment","1819-01-01","1819-12-31",0,0
"Sediment","1820-01-01","1820-12-31",0,0
"Sediment","1821-01-01","1821-12-31",0,0
"Sediment","1822-01-01","1822-12-31",0,0
"Sediment","1823-01-01","1823-12-31",0,0
"Sediment","1824-01-01","1824-12-31",0,0
"Sediment","1825-01-01","1825-12-31",0,0
"Sediment","1826-01-01","1826-12-31",0,0
"Sediment","1827-01-01","1827-12-31",0,0
"Sediment","1828-01-01","1828-12-31",0,0
"Sediment","1829-01-01","1829-12-31",0,0
"Sediment","1830-01-01","1830-12-31",0,0
"Sediment","1831-01-01","1831-12-31",0,0
"Sediment","1832-01-01","1832-12-31",0,0
"Sediment","1833-01-01","1833-12-31",0,0
"Sediment","1834-01-01","1834-12-31",0,0
"Sediment","1835-01-01","1835-12-31",0,0
"Sediment","1836-01-01","1836-12-31",0,0
"Sediment","1837-01-01","1837-12-31",0,0
"Sediment","1838-01-01","1838-12-31",0,0
"Sediment","1839-01-01","1839-12-31",0,0
"Sediment","1840-01-01","1840-12-31",0,0
"Sediment","1841-01-01","1841-12-31",0,0
"Sediment","1842-01-01","1842-12-31",0,0
"Sediment","1843-01-01","1843-12-31",0,0
"Sediment","1844-01-01","1844-12-31",0,0
"Sediment","1845-01-01","1845-12-31",0,0
"Sediment","1846-01-01","1846-12-31",0,0
"Sediment","1847-01-01","1847-12-31",0,0
"Sediment","1848-01-01","1848-12-31",0,0
"Sediment","1849-01-01","1849-12-31",0,0
"Sediment","1850-01-01","1850-12-31",0,0
"Sediment","1851-01-01","1851-12-31",0,0
"Sediment","1852-01-01","1852-12-31",0,0
"Sediment","1853-01-01","1853-12-31",0,0
"Sediment","1854-01-01","1854-12-31",0,0
"Sediment","1855-01-01","1855-12-31",0,0
"Sediment","1856-01-01","1856-12-31",0,0
"Sediment","1857-01-01","1857-12-31",0,0
"Sediment","1858-01-01","1858-12-31",0,0
"Sediment","1859-01-01","1859-12-31",0,0
"Sediment","1860-01-01","1860-12-31",0,0
"Sediment","1861-01-01","1861-12-31",0,0
"Sediment","1862-01-01","1862-12-31",0,0
"Sediment","1863-01-01","1863-12-31",0,0
"Sediment","1864-01-01","1864-12-31",0,0
"Sediment","1865-01-01","1865-12-31",0,0
"Sediment","1866-01-01","1866-12-31",0,0
"Sediment","1867-01-01","1867-12-31",0,0
"Sediment","1868-01-01","1868-12-31",0,0
"Sediment","1869-01-01","1869-12-31",0,0
"Sediment","1870-01-01","1870-12-31",0,0
"Sediment","1871-01-01","1871-12-31",0,0
"Sediment","1872-01-01","1872-12-31",0,0
"Sediment","1873-01-01","1873-12-31",0,0
"Sediment","1874-01-01","1874-12-31",0,0
"Sediment","1875-01-01","1875-12-31",0,0
"Sediment","1876-01-01","1876-12-31",0,0
"Sediment","1877-01-01","1877-12-31",0,0
"Sediment","1878-01-01","1878-12-31",0,0
"Sediment","1879-01-01","1879-12-31",0,0
"Sediment","1880-01-01","1880-12-31",0,0
"Sediment","1881-01-01","1881-12-31",0,0
"Sediment","1882-01-01","1882-12-31",1,1
"Sediment","1883-01-01","1883-12-31",0,0
"Sediment","1884-01-01","1884-12-31",0,0
"Sediment","1885-01-01","1885-12-31",0,0
"Sediment","1886-01-01","1886-12-31",0,0
"Sediment","1887-01-01","1887-12-31",0,0
"Sediment","1888-01-01","1888-12-31",0,0
"Sediment","1889-01-01","1889-12-31",0,0
"Sediment","1890-01-01","1890-12-31",0,0
"Sediment","1891-01-01","1891-12-31",0,0
"Sediment","1892-01-01","1892-12-31",0,0
"Sediment","1893-01-01","1893-12-31",0,0
"Sediment","1894-01-01","1894-12-31",0,0
"Sediment","1895-01-01","1895-12-31",0,0
"Sediment","1896-01-01","1896-12-31",0,0
"Sediment","1897-01-01","1897-12-31",0,0
"Sediment","1898-01-01","1898-12-31",0,0
"Sediment","1899-01-01","1899-12-31",0,0
"Sediment","1900-01-01","1900-12-31",0,0
"Sediment","1901-01-01","1901-12-31",6,12
"Sediment","1902-01-01","1902-12-31",0,0
"Sediment","1903-01-01","1903-12-31",0,0
"Sediment","1904-01-01","1904-12-31",0,0
"Sediment","1905-01-01","1905-12-31",1,2
"Sediment","1906-01-01","1906-12-31",1,3
"Sediment","1907-01-01","1907-12-31",1,2
"Sediment","1908-01-01","1908-12-31",3,7
"Sediment","1909-01-01","1909-12-31",2,4
"Sediment","1910-01-01","1910-12-31",1,2
"Sediment","1911-01-01","1911-12-31",1,7
"Sediment","1912-01-01","1912-12-31",0,0
"Sediment","1913-01-01","1913-12-31",0,0
"Sediment","1914-01-01","1914-12-31",0,0
"Sediment","1915-01-01","1915-12-31",0,0
"Sediment","1916-01-01","1916-12-31",1,1
"Sediment","1917-01-01","1917-12-31",0,0
"Sediment","1918-01-01","1918-12-31",2,3
"Sediment","1919-01-01","1919-12-31",2,12
"Sediment","1920-01-01","1920-12-31",0,0
"Sediment","1921-01-01","1921-12-31",0,0
"Sediment","1922-01-01","1922-12-31",0,0
"Sediment","1923-01-01","1923-12-31",1,1
"Sediment","1924-01-01","1924-12-31",0,0
"Sediment","1925-01-01","1925-12-31",0,0
"Sediment","1926-01-01","1926-12-31",0,0
"Sediment","1927-01-01","1927-12-31",0,0
"Sediment","1928-01-01","1928-12-31",3,15
"Sediment","1929-01-01","1929-12-31",1,1
"Sediment","1930-01-01","1930-12-31",8,354
"Sediment","1931-01-01","1931-12-31",7,792
"Sediment","1932-01-01","1932-12-31",0,0
"Sediment","1933-01-01","1933-12-31",1,2
"Sediment","1934-01-01","1934-12-31",0,0
"Sediment","1935-01-01","1935-12-31",0,0
"Sediment","1936-01-01","1936-12-31",4,166
"Sediment","1937-01-01","1937-12-31",5,27
"Sediment","1938-01-01","1938-12-31",60,1342
"Sediment","1939-01-01","1939-12-31",70,2772
"Sediment","1940-01-01","1940-12-31",98,2602
"Sediment","1941-01-01","1941-12-31",93,3689
"Sediment","1942-01-01","1942-12-31",97,2656
"Sediment","1943-01-01","1943-12-31",97,2690
"Sediment","1944-01-01","1944-12-31",151,6915
"Sediment","1945-01-01","1945-12-31",148,8927
"Sediment","1946-01-01","1946-12-31",126,11046
"Sediment","1947-01-01","1947-12-31",140,13162
"Sediment","1948-01-01","1948-12-31",168,23994
"Sediment","1949-01-01","1949-12-31",199,35360
"Sediment","1950-01-01","1950-12-31",220,28700
"Sediment","1951-01-01","1951-12-31",200,27435
"Sediment","1952-01-01","1952-12-31",151,16832
"Sediment","1953-01-01","1953-12-31",150,12401
"Sediment","1954-01-01","1954-12-31",139,8667
"Sediment","1955-01-01","1955-12-31",147,9138
"Sediment","1956-01-01","1956-12-31",159,9325
"Sediment","1957-01-01","1957-12-31",230,18064
"Sediment","1958-01-01","1958-12-31",264,14649
"Sediment","1959-01-01","1959-12-31",280,13584
"Sediment","1960-01-01","1960-12-31",329,20801
"Sediment","1961-01-01","1961-12-31",429,26687
"Sediment","1962-01-01","1962-12-31",366,20931
"Sediment","1963-01-01","1963-12-31",415,23409
"Sediment","1964-01-01","1964-12-31",525,27128
"Sediment","1965-01-01","1965-12-31",619,30466
"Sediment","1966-01-01","1966-12-31",523,28166
"Sediment","1967-01-01","1967-12-31",752,31090
"Sediment","1968-01-01","1968-12-31",786,34264
"Sediment","1969-01-01","1969-12-31",753,33391
"Sediment","1970-01-01","1970-12-31",856,33145
"Sediment","1971-01-01","1971-12-31",1008,36767
"Sediment","1972-01-01","1972-12-31",1210,42120
"Sediment","1973-01-01","1973-12-31",1208,58113
"Sediment","1974-01-01","1974-12-31",1536,55443
"Sediment","1975-01-01","1975-12-31",1992,65113
"Sediment","1976-01-01","1976-12-31",2202,77904
"Sediment","1977-01-01","1977-12-31",2452,90463
"Sediment","1978-01-01","1978-12-31",2495,91144
"Sediment","1979-01-01","1979-12-31",3640,104079
"Sediment","1980-01-01","1980-12-31",4337,107259
"Sediment","1981-01-01","1981-12-31",3808,96600
"Sediment","1982-01-01","1982-12-31",1932,85406
"Sediment","1983-01-01","1983-12-31",1741,76134
"Sediment","1984-01-01","1984-12-31",1429,64480
"Sediment","1985-01-01","1985-12-31",1344,59183
"Sediment","1986-01-01","1986-12-31",1329,63190
"Sediment","1987-01-01","1987-12-31",1461,51264
"Sediment","1988-01-01","1988-12-31",1539,50423
"Sediment","1989-01-01","1989-12-31",1571,54599
"Sediment","1990-01-01","1990-12-31",1522,50515
"Sediment","1991-01-01","1991-12-31",1625,52186
"Sediment","1992-01-01","1992-12-31",1844,53970
"Sediment","1993-01-01","1993-12-31",1842,63869
"Sediment","1994-01-01","1994-12-31",2019,67379
"Sediment","1995-01-01","1995-12-31",1709,58283
"Sediment","1996-01-01","1996-12-31",1357,52458
"Sediment","1997-01-01","1997-12-31",1517,58331
"Sediment","1998-01-01","1998-12-31",1647,54441
"Sediment","1999-01-01","1999-12-31",1680,58241
"Sediment","2000-01-01","2000-12-31",2262,54773
"Sediment","2001-01-01","2001-12-31",2079,51220
"Sediment","2002-01-01","2002-12-31",2364,45463
"Sediment","2003-01-01","2003-12-31",2983,50889
"Sediment","2004-01-01","2004-12-31",3652,58684
"Sediment","2005-01-01","2005-12-31",2156,50669
"Sediment","2006-01-01","2006-12-31",1841,61435
"Sediment","2007-01-01","2007-12-31",2027,51814
"Sediment","2008-01-01","2008-12-31",2351,60270
"Sediment","2009-01-01","2009-12-31",2012,56961
"Sediment","2010-01-01","2010-12-31",2412,62233
"Sediment","2011-01-01","2011-12-31",2423,66538
"Sediment","2012-01-01","2012-12-31",2753,64749
"Sediment","2013-01-01","2013-12-31",2302,60254
"Sediment","2014-01-01","2014-12-31",1846,57969
"Sediment","2015-01-01","2015-12-31",1565,43288
"Sediment","2016-01-01","2016-12-31",260,1190
"Radiochemical","1800-01-01","1800-12-31",0,0
"Radiochemical","1801-01-01","1801-12-31",0,0
"Radiochemical","1802-01-01","1802-12-31",0,0
"Radiochemical","1803-01-01","1803-12-31",0,0
"Radiochemical","1804-01-01","1804-12-31",0,0
"Radiochemical","1805-01-01","1805-12-31",0,0
"Radiochemical","1806-01-01","1806-12-31",0,0
"Radiochemical","1807-01-01","1807-12-31",0,0
"Radiochemical","1808-01-01","1808-12-31",0,0
"Radiochemical","1809-01-01","1809-12-31",0,0
"Radiochemical","1810-01-01","1810-12-31",0,0
"Radiochemical","1811-01-01","1811-12-31",0,0
"Radiochemical","1812-01-01","1812-12-31",0,0
"Radiochemical","1813-01-01","1813-12-31",0,0
"Radiochemical","1814-01-01","1814-12-31",0,0
"Radiochemical","1815-01-01","1815-12-31",0,0
"Radiochemical","1816-01-01","1816-12-31",0,0
"Radiochemical","1817-01-01","1817-12-31",0,0
"Radiochemical","1818-01-01","1818-12-31",0,0
"Radiochemical","1819-01-01","1819-12-31",0,0
"Radiochemical","1820-01-01","1820-12-31",0,0
"Radiochemical","1821-01-01","1821-12-31",0,0
"Radiochemical","1822-01-01","1822-12-31",0,0
"Radiochemical","1823-01-01","1823-12-31",0,0
"Radiochemical","1824-01-01","1824-12-31",0,0
"Radiochemical","1825-01-01","1825-12-31",0,0
"Radiochemical","1826-01-01","1826-12-31",0,0
"Radiochemical","1827-01-01","1827-12-31",0,0
"Radiochemical","1828-01-01","1828-12-31",0,0
"Radiochemical","1829-01-01","1829-12-31",0,0
"Radiochemical","1830-01-01","1830-12-31",0,0
"Radiochemical","1831-01-01","1831-12-31",0,0
"Radiochemical","1832-01-01","1832-12-31",0,0
"Radiochemical","1833-01-01","1833-12-31",0,0
"Radiochemical","1834-01-01","1834-12-31",0,0
"Radiochemical","1835-01-01","1835-12-31",0,0
"Radiochemical","1836-01-01","1836-12-31",0,0
"Radiochemical","1837-01-01","1837-12-31",0,0
"Radiochemical","1838-01-01","1838-12-31",0,0
"Radiochemical","1839-01-01","1839-12-31",0,0
"Radiochemical","1840-01-01","1840-12-31",0,0
"Radiochemical","1841-01-01","1841-12-31",0,0
"Radiochemical","1842-01-01","1842-12-31",0,0
"Radiochemical","1843-01-01","1843-12-31",0,0
"Radiochemical","1844-01-01","1844-12-31",0,0
"Radiochemical","1845-01-01","1845-12-31",0,0
"Radiochemical","1846-01-01","1846-12-31",0,0
"Radiochemical","1847-01-01","1847-12-31",0,0
"Radiochemical","1848-01-01","1848-12-31",0,0
"Radiochemical","1849-01-01","1849-12-31",0,0
"Radiochemical","1850-01-01","1850-12-31",0,0
"Radiochemical","1851-01-01","1851-12-31",0,0
"Radiochemical","1852-01-01","1852-12-31",0,0
"Radiochemical","1853-01-01","1853-12-31",0,0
"Radiochemical","1854-01-01","1854-12-31",0,0
"Radiochemical","1855-01-01","1855-12-31",0,0
"Radiochemical","1856-01-01","1856-12-31",0,0
"Radiochemical","1857-01-01","1857-12-31",0,0
"Radiochemical","1858-01-01","1858-12-31",0,0
"Radiochemical","1859-01-01","1859-12-31",0,0
"Radiochemical","1860-01-01","1860-12-31",0,0
"Radiochemical","1861-01-01","1861-12-31",0,0
"Radiochemical","1862-01-01","1862-12-31",0,0
"Radiochemical","1863-01-01","1863-12-31",0,0
"Radiochemical","1864-01-01","1864-12-31",0,0
"Radiochemical","1865-01-01","1865-12-31",0,0
"Radiochemical","1866-01-01","1866-12-31",0,0
"Radiochemical","1867-01-01","1867-12-31",0,0
"Radiochemical","1868-01-01","1868-12-31",0,0
"Radiochemical","1869-01-01","1869-12-31",0,0
"Radiochemical","1870-01-01","1870-12-31",0,0
"Radiochemical","1871-01-01","1871-12-31",0,0
"Radiochemical","1872-01-01","1872-12-31",0,0
"Radiochemical","1873-01-01","1873-12-31",0,0
"Radiochemical","1874-01-01","1874-12-31",0,0
"Radiochemical","1875-01-01","1875-12-31",0,0
"Radiochemical","1876-01-01","1876-12-31",0,0
"Radiochemical","1877-01-01","1877-12-31",0,0
"Radiochemical","1878-01-01","1878-12-31",0,0
"Radiochemical","1879-01-01","1879-12-31",0,0
"Radiochemical","1880-01-01","1880-12-31",0,0
"Radiochemical","1881-01-01","1881-12-31",0,0
"Radiochemical","1882-01-01","1882-12-31",0,0
"Radiochemical","1883-01-01","1883-12-31",0,0
"Radiochemical","1884-01-01","1884-12-31",0,0
"Radiochemical","1885-01-01","1885-12-31",0,0
"Radiochemical","1886-01-01","1886-12-31",0,0
"Radiochemical","1887-01-01","1887-12-31",0,0
"Radiochemical","1888-01-01","1888-12-31",0,0
"Radiochemical","1889-01-01","1889-12-31",0,0
"Radiochemical","1890-01-01","1890-12-31",0,0
"Radiochemical","1891-01-01","1891-12-31",0,0
"Radiochemical","1892-01-01","1892-12-31",0,0
"Radiochemical","1893-01-01","1893-12-31",0,0
"Radiochemical","1894-01-01","1894-12-31",0,0
"Radiochemical","1895-01-01","1895-12-31",0,0
"Radiochemical","1896-01-01","1896-12-31",0,0
"Radiochemical","1897-01-01","1897-12-31",0,0
"Radiochemical","1898-01-01","1898-12-31",0,0
"Radiochemical","1899-01-01","1899-12-31",0,0
"Radiochemical","1900-01-01","1900-12-31",2,20
"Radiochemical","1901-01-01","1901-12-31",0,0
"Radiochemical","1902-01-01","1902-12-31",0,0
"Radiochemical","1903-01-01","1903-12-31",0,0
"Radiochemical","1904-01-01","1904-12-31",0,0
"Radiochemical","1905-01-01","1905-12-31",0,0
"Radiochemical","1906-01-01","1906-12-31",0,0
"Radiochemical","1907-01-01","1907-12-31",1,1
"Radiochemical","1908-01-01","1908-12-31",0,0
"Radiochemical","1909-01-01","1909-12-31",0,0
"Radiochemical","1910-01-01","1910-12-31",1,5
"Radiochemical","1911-01-01","1911-12-31",0,0
"Radiochemical","1912-01-01","1912-12-31",0,0
"Radiochemical","1913-01-01","1913-12-31",0,0
"Radiochemical","1914-01-01","1914-12-31",0,0
"Radiochemical","1915-01-01","1915-12-31",0,0
"Radiochemical","1916-01-01","1916-12-31",0,0
"Radiochemical","1917-01-01","1917-12-31",0,0
"Radiochemical","1918-01-01","1918-12-31",1,1
"Radiochemical","1919-01-01","1919-12-31",0,0
"Radiochemical","1920-01-01","1920-12-31",0,0
"Radiochemical","1921-01-01","1921-12-31",0,0
"Radiochemical","1922-01-01","1922-12-31",0,0
"Radiochemical","1923-01-01","1923-12-31",0,0
"Radiochemical","1924-01-01","1924-12-31",0,0
"Radiochemical","1925-01-01","1925-12-31",0,0
"Radiochemical","1926-01-01","1926-12-31",0,0
"Radiochemical","1927-01-01","1927-12-31",0,0
"Radiochemical","1928-01-01","1928-12-31",1,6
"Radiochemical","1929-01-01","1929-12-31",1,2
"Radiochemical","1930-01-01","1930-12-31",0,0
"Radiochemical","1931-01-01","1931-12-31",0,0
"Radiochemical","1932-01-01","1932-12-31",0,0
"Radiochemical","1933-01-01","1933-12-31",0,0
"Radiochemical","1934-01-01","1934-12-31",0,0
"Radiochemical","1935-01-01","1935-12-31",0,0
"Radiochemical","1936-01-01","1936-12-31",2,4
"Radiochemical","1937-01-01","1937-12-31",0,0
"Radiochemical","1938-01-01","1938-12-31",0,0
"Radiochemical","1939-01-01","1939-12-31",0,0
"Radiochemical","1940-01-01","1940-12-31",0,0
"Radiochemical","1941-01-01","1941-12-31",0,0
"Radiochemical","1942-01-01","1942-12-31",0,0
"Radiochemical","1943-01-01","1943-12-31",0,0
"Radiochemical","1944-01-01","1944-12-31",1,1
"Radiochemical","1945-01-01","1945-12-31",0,0
"Radiochemical","1946-01-01","1946-12-31",0,0
"Radiochemical","1947-01-01","1947-12-31",0,0
"Radiochemical","1948-01-01","1948-12-31",0,0
"Radiochemical","1949-01-01","1949-12-31",0,0
"Radiochemical","1950-01-01","1950-12-31",1,1
"Radiochemical","1951-01-01","1951-12-31",12,24
"Radiochemical","1952-01-01","1952-12-31",3,16
"Radiochemical","1953-01-01","1953-12-31",10,135
"Radiochemical","1954-01-01","1954-12-31",39,194
"Radiochemical","1955-01-01","1955-12-31",31,98
"Radiochemical","1956-01-01","1956-12-31",38,107
"Radiochemical","1957-01-01","1957-12-31",134,522
"Radiochemical","1958-01-01","1958-12-31",99,835
"Radiochemical","1959-01-01","1959-12-31",52,463
"Radiochemical","1960-01-01","1960-12-31",52,301
"Radiochemical","1961-01-01","1961-12-31",79,516
"Radiochemical","1962-01-01","1962-12-31",113,1068
"Radiochemical","1963-01-01","1963-12-31",85,1054
"Radiochemical","1964-01-01","1964-12-31",152,1572
"Radiochemical","1965-01-01","1965-12-31",179,2345
